Godot Engine v4.7.2.stable.official.ed1daf0bf - https://godotengine.org
OpenGL API 3.3.0 NVIDIA 591.74 - Compatibility - Using Device: NVIDIA - NVIDIA GeForce GTX 1660 Ti

HH_GT06_BENCHMARK_CADENCE {"os_low_processor_usage_mode":true,"os_low_processor_usage_mode_sleep_usec":6900,"pid":14948,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","settings":{"interface/editor/display/update_continuously":false,"interface/editor/timers/low_processor_mode_sleep_usec":6900,"interface/editor/timers/unfocused_low_processor_mode_sleep_usec":6900,"run/output/max_lines":100},"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":4,"call_entry_us":414929896,"call_return_us":415031275,"cycle":57,"entry_event_us":414929777,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":47020,"next_process_entry_us":415036042,"next_process_exit_frame":47020,"next_process_exit_us":415039551,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47014,"process_entry_us":414929576,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":415039530,"run_id":"gt06-s105-handles-02","save_process_exit_frame":47019,"save_process_exit_us":415031283,"save_result":0,"save_start_us":414929765,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":458,"signal_frame":47019,"signal_us":415024019,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_ENTER {"batch":4,"cycle":58,"entry_event_us":415197508,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47027,"process_entry_us":415197466,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":415197492,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":459,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":4,"call_entry_us":415197715,"call_return_us":415301279,"cycle":58,"entry_event_us":415197508,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":47033,"next_process_entry_us":415325220,"next_process_exit_frame":47033,"next_process_exit_us":415329496,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47027,"process_entry_us":415197466,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":415329475,"run_id":"gt06-s105-handles-02","save_process_exit_frame":47032,"save_process_exit_us":415301288,"save_result":0,"save_start_us":415197492,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":459,"signal_frame":47032,"signal_us":415293219,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":4,"cycle":59,"main_thread":true,"monotonic_us":415469646,"phase":"SAVE","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_S103_SAVE_ENTER {"batch":4,"cycle":59,"entry_event_us":415469797,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47040,"process_entry_us":415469637,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":415469788,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":460,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":4,"call_entry_us":415469900,"call_return_us":415565763,"cycle":59,"entry_event_us":415469797,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":47046,"next_process_entry_us":415570366,"next_process_exit_frame":47046,"next_process_exit_us":415575077,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47040,"process_entry_us":415469637,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":415575045,"run_id":"gt06-s105-handles-02","save_process_exit_frame":47045,"save_process_exit_us":415565770,"save_result":0,"save_start_us":415469788,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":460,"signal_frame":47045,"signal_us":415558204,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_ENTER {"batch":4,"cycle":60,"entry_event_us":415737945,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47053,"process_entry_us":415737917,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":415737931,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":461,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":4,"call_entry_us":415738114,"call_return_us":415833264,"cycle":60,"entry_event_us":415737945,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":47059,"next_process_entry_us":415839827,"next_process_exit_frame":47059,"next_process_exit_us":415844794,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47053,"process_entry_us":415737917,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":415844768,"run_id":"gt06-s105-handles-02","save_process_exit_frame":47058,"save_process_exit_us":415833273,"save_result":0,"save_start_us":415737931,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":461,"signal_frame":47058,"signal_us":415825751,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":4,"cycle":61,"main_thread":true,"monotonic_us":415973147,"phase":"SAVE","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_S103_SAVE_ENTER {"batch":4,"cycle":61,"entry_event_us":415973317,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47066,"process_entry_us":415973137,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":415973307,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":462,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":4,"call_entry_us":415973428,"call_return_us":416078985,"cycle":61,"entry_event_us":415973317,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":47072,"next_process_entry_us":416083859,"next_process_exit_frame":47072,"next_process_exit_us":416087170,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47066,"process_entry_us":415973137,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":416087153,"run_id":"gt06-s105-handles-02","save_process_exit_frame":47071,"save_process_exit_us":416078994,"save_result":0,"save_start_us":415973307,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":462,"signal_frame":47071,"signal_us":416072447,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_ENTER {"batch":4,"cycle":62,"entry_event_us":416233314,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47079,"process_entry_us":416233274,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":416233296,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":463,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":4,"call_entry_us":416233544,"call_return_us":416349181,"cycle":62,"entry_event_us":416233314,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":47085,"next_process_entry_us":416368988,"next_process_exit_frame":47085,"next_process_exit_us":416372189,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47079,"process_entry_us":416233274,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":416372168,"run_id":"gt06-s105-handles-02","save_process_exit_frame":47084,"save_process_exit_us":416349189,"save_result":0,"save_start_us":416233296,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":463,"signal_frame":47084,"signal_us":416341601,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":4,"cycle":63,"main_thread":true,"monotonic_us":416489645,"phase":"SAVE","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_S103_SAVE_ENTER {"batch":4,"cycle":63,"entry_event_us":416489784,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47092,"process_entry_us":416489637,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":416489774,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":464,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":4,"call_entry_us":416489882,"call_return_us":416583430,"cycle":63,"entry_event_us":416489784,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":47098,"next_process_entry_us":416587917,"next_process_exit_frame":47098,"next_process_exit_us":416591072,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47092,"process_entry_us":416489637,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":416591054,"run_id":"gt06-s105-handles-02","save_process_exit_frame":47097,"save_process_exit_us":416583439,"save_result":0,"save_start_us":416489774,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":464,"signal_frame":47097,"signal_us":416576453,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_ENTER {"batch":4,"cycle":64,"entry_event_us":416743695,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47105,"process_entry_us":416743655,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":416743676,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":465,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":4,"call_entry_us":416743999,"call_return_us":416850741,"cycle":64,"entry_event_us":416743695,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":47111,"next_process_entry_us":416857210,"next_process_exit_frame":47111,"next_process_exit_us":416862276,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47105,"process_entry_us":416743655,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":416862250,"run_id":"gt06-s105-handles-02","save_process_exit_frame":47110,"save_process_exit_us":416850751,"save_result":0,"save_start_us":416743676,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":465,"signal_frame":47110,"signal_us":416843003,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":4,"cycle":65,"main_thread":true,"monotonic_us":416991954,"phase":"SAVE","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_S103_SAVE_ENTER {"batch":4,"cycle":65,"entry_event_us":416992098,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47118,"process_entry_us":416991941,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":416992089,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":466,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":4,"call_entry_us":416992202,"call_return_us":417102113,"cycle":65,"entry_event_us":416992098,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":47124,"next_process_entry_us":417106668,"next_process_exit_frame":47124,"next_process_exit_us":417109671,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47118,"process_entry_us":416991941,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":417109648,"run_id":"gt06-s105-handles-02","save_process_exit_frame":47123,"save_process_exit_us":417102121,"save_result":0,"save_start_us":416992089,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":466,"signal_frame":47123,"signal_us":417095647,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_ENTER {"batch":4,"cycle":66,"entry_event_us":417275028,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47131,"process_entry_us":417274998,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":417275014,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":467,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":4,"call_entry_us":417275216,"call_return_us":417382415,"cycle":66,"entry_event_us":417275028,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":47137,"next_process_entry_us":417408477,"next_process_exit_frame":47137,"next_process_exit_us":417411985,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47131,"process_entry_us":417274998,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":417411962,"run_id":"gt06-s105-handles-02","save_process_exit_frame":47136,"save_process_exit_us":417382422,"save_result":0,"save_start_us":417275014,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":467,"signal_frame":47136,"signal_us":417374466,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":4,"cycle":67,"main_thread":true,"monotonic_us":417539789,"phase":"SAVE","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_S103_SAVE_ENTER {"batch":4,"cycle":67,"entry_event_us":417539982,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47144,"process_entry_us":417539779,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":417539969,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":468,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":4,"call_entry_us":417540118,"call_return_us":417631092,"cycle":67,"entry_event_us":417539982,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":47150,"next_process_entry_us":417635801,"next_process_exit_frame":47150,"next_process_exit_us":417640419,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47144,"process_entry_us":417539779,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":417640390,"run_id":"gt06-s105-handles-02","save_process_exit_frame":47149,"save_process_exit_us":417631100,"save_result":0,"save_start_us":417539969,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":468,"signal_frame":47149,"signal_us":417624078,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_ENTER {"batch":4,"cycle":68,"entry_event_us":417811963,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47157,"process_entry_us":417811932,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":417811949,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":469,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":4,"call_entry_us":417812153,"call_return_us":417935472,"cycle":68,"entry_event_us":417811963,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":47163,"next_process_entry_us":417940434,"next_process_exit_frame":47163,"next_process_exit_us":417943487,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47157,"process_entry_us":417811932,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":417943469,"run_id":"gt06-s105-handles-02","save_process_exit_frame":47162,"save_process_exit_us":417935481,"save_result":0,"save_start_us":417811949,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":469,"signal_frame":47162,"signal_us":417924653,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":4,"cycle":69,"main_thread":true,"monotonic_us":418042365,"phase":"UNDO","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_S103_SAVE_ENTER {"batch":4,"cycle":69,"entry_event_us":418088515,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47170,"process_entry_us":418088491,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":418088505,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":470,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":4,"call_entry_us":418088657,"call_return_us":418270993,"cycle":69,"entry_event_us":418088515,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":47176,"next_process_entry_us":418314735,"next_process_exit_frame":47176,"next_process_exit_us":418318669,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47170,"process_entry_us":418088491,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":418318650,"run_id":"gt06-s105-handles-02","save_process_exit_frame":47175,"save_process_exit_us":418271001,"save_result":0,"save_start_us":418088505,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":470,"signal_frame":47175,"signal_us":418262799,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_ENTER {"batch":4,"cycle":70,"entry_event_us":418485627,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47183,"process_entry_us":418485585,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":418485608,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":471,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":4,"cycle":70,"main_thread":true,"monotonic_us":418549818,"phase":"SAVE_WAIT","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_S103_SAVE_COMPLETE {"batch":4,"call_entry_us":418485852,"call_return_us":418579220,"cycle":70,"entry_event_us":418485627,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":47189,"next_process_entry_us":418584516,"next_process_exit_frame":47189,"next_process_exit_us":418588292,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47183,"process_entry_us":418485585,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":418588266,"run_id":"gt06-s105-handles-02","save_process_exit_frame":47188,"save_process_exit_us":418579229,"save_result":0,"save_start_us":418485608,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":471,"signal_frame":47188,"signal_us":418571710,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_ENTER {"batch":4,"cycle":71,"entry_event_us":418756742,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47196,"process_entry_us":418756684,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":418756721,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":472,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":4,"call_entry_us":418757138,"call_return_us":418849423,"cycle":71,"entry_event_us":418756742,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":47202,"next_process_entry_us":418854071,"next_process_exit_frame":47202,"next_process_exit_us":418859420,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47196,"process_entry_us":418756684,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":418859399,"run_id":"gt06-s105-handles-02","save_process_exit_frame":47201,"save_process_exit_us":418849431,"save_result":0,"save_start_us":418756721,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":472,"signal_frame":47201,"signal_us":418842142,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_ENTER {"batch":4,"cycle":72,"entry_event_us":419016573,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47209,"process_entry_us":419016546,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":419016560,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":473,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":4,"cycle":72,"main_thread":true,"monotonic_us":419063616,"phase":"SAVE_WAIT","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_S103_SAVE_COMPLETE {"batch":4,"call_entry_us":419016734,"call_return_us":419154770,"cycle":72,"entry_event_us":419016573,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":47215,"next_process_entry_us":419203567,"next_process_exit_frame":47215,"next_process_exit_us":419206791,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":47209,"process_entry_us":419016546,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":419206773,"run_id":"gt06-s105-handles-02","save_process_exit_frame":47214,"save_process_exit_us":419154780,"save_result":0,"save_start_us":419016560,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":473,"signal_frame":47214,"signal_us":419145469,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
